apache=httpd

postgres	v8.0.25	2011-02-04
postgres	v8.0.24	2011-02-04
postgres	v8.0.26	2010-10-03
postgres	v9.1.14	2014-07-24
postgres	v9.1.15	2014-02-05
postgres	v9.1.10	2013-10-10
postgres	v9.1.11	2013-12-05
postgres	v9.1.12	2014-02-20
postgres	v9.1.13	2014-03-20
postgres	v9.0.17	2014-03-20
postgres	v9.0.16	2014-02-20
postgres	v6.2	2005-11-28
postgres	v6.3	2005-11-28
postgres	v9.4.1	2014-02-05
postgres	v9.1.2	2011-12-05
postgres	v9.1.3	2012-02-27
postgres	v9.1.0	2011-09-10
postgres	v9.1.1	2011-09-25
postgres	v9.1.6	2012-09-24
postgres	v9.1.7	2012-12-06
postgres	v9.1.4	2012-06-04
postgres	v9.1.5	2012-08-17
postgres	v8.4.21	2014-03-20
postgres	v9.1.8	2013-02-07
postgres	v8.3.6	2009-02-05
postgres	v9.0.19	2014-02-05
postgres	v8.4.20	2014-02-20
postgres	v7.0.1	2005-11-28
postgres	v7.0.3	2005-11-28
postgres	v7.0.2	2005-11-28
postgres	v9.0.9	2012-08-17
postgres	v8.3.14	2011-01-31
postgres	v9.0.7	2012-02-27
postgres	v9.0.6	2011-12-05
postgres	v9.0.5	2011-09-25
postgres	v8.4.22	2014-07-24
postgres	v9.0.3	2011-01-31
postgres	v9.0.2	2010-12-15
postgres	v9.0.1	2011-02-04
postgres	v9.0.0	2011-02-04
postgres	v7.2.3	2005-11-28
postgres	v7.2.2	2005-11-28
postgres	v7.2.1	2005-11-28
postgres	v7.2.7	2005-11-30
postgres	v7.2.6	2005-11-28
postgres	v7.2.5	2005-11-28
postgres	v7.2.4	2005-11-28
postgres	v7.2.8	2005-11-30
postgres	v8.3.13	2010-12-15
postgres	v8.1.18	2009-09-07
postgres	v7.4.19	2008-11-03
postgres	v7.4.18	2008-09-19
postgres	v7.4.11	2006-02-13
postgres	v7.4.10	2006-05-21
postgres	v7.4.13	2006-05-22
postgres	v7.4.12	2006-10-13
postgres	v8.3.20	2012-08-17
postgres	v8.3.21	2012-09-24
postgres	v8.3.22	2012-12-06
postgres	v7.4.16	2007-02-02
postgres	v8.1.8	2007-02-07
postgres	v8.1.13	2008-11-03
postgres	v8.3.18	2012-02-27
postgres	v7.4.5	2005-11-28
postgres	v7.4.29	2011-02-04
postgres	v9.2.6	2013-12-05
postgres	v7.4.1	2005-11-28
postgres	v8.0	2005-11-30
postgres	v9.2.9	2014-07-24
postgres	v9.2.8	2014-03-20
postgres	v9.2.5	2013-10-10
postgres	v9.2.4	2013-04-04
postgres	v9.2.7	2014-02-20
postgres	v7.4.15	2007-01-06
postgres	v9.2.1	2012-09-24
postgres	v9.2.0	2012-09-10
postgres	v9.2.3	2013-02-07
postgres	v9.2.2	2012-12-06

mod_jk	1.2.35	2012-03-24
mod_jk	1.2.37	2012-05-31
mod_jk	1.2.36	2012-05-14
mod_jk	1.2.33	2012-03-13
mod_jk	1.2.32	2012-01-23
mod_jk	1.2.39	2014-03-10
mod_jk	1.2.4	2003-06-10
mod_jk	1.2.3	2003-05-16
mod_jk	1.2.2	2002-12-17

dovecot	2.2.12	2014-02-13
dovecot	2.2.13	2014-05-11
dovecot	2.2.10	2013-12-20
dovecot	2.2.11	2014-02-12
dovecot	2.2.14	2014-10-14
dovecot	2.2.15	2014-10-25
dovecot	2.2.8	2013-11-19
dovecot	2.2.9	2013-11-25
dovecot	2.2.0	2013-04-12
dovecot	2.2.1	2013-04-18
dovecot	2.2.2	2013-05-20
dovecot	2.2.3	2013-06-16
dovecot	2.2.4	2013-06-25
dovecot	2.2.5	2013-08-05
dovecot	2.2.6	2013-09-25
dovecot	2.2.7	2013-11-03
dovecot	2.2.alpha1	2012-10-29
dovecot	2.2.beta2	2013-02-21
dovecot	2.2.beta1	2013-01-07
dovecot	2.1.7	2012-05-29
dovecot	2.1.6	2012-05-07
dovecot	2.1.5	2012-04-23
dovecot	2.1.4	2012-04-09
dovecot	2.1.3	2012-03-16
dovecot	2.1.2	2012-03-15
dovecot	2.1.1	2012-02-23
dovecot	2.1.0	2012-02-16
dovecot	2.1.9	2012-08-01
dovecot	2.1.8	2012-07-03
dovecot	2.1.17	2013-06-26
dovecot	2.1.16	2013-04-04
dovecot	2.1.15	2013-02-08
dovecot	2.1.14	2013-01-30
dovecot	2.1.13	2013-01-07
dovecot	2.1.12	2012-11-30
dovecot	2.1.11	2012-11-29
dovecot	2.1.10	2012-09-18
dovecot	2.1.alpha1	2011-09-01
dovecot	2.1.alpha2	2011-09-16
dovecot	2.1.beta1	2011-11-08
dovecot	2.0.18	2012-02-12
dovecot	2.0.19	2012-03-15
dovecot	2.0.14	2011-08-29
dovecot	2.0.15	2011-09-16
dovecot	2.0.16	2011-11-17
dovecot	2.0.17	2012-01-06
dovecot	2.0.10	2011-04-26
dovecot	2.0.11	2011-04-26
dovecot	2.0.12	2011-04-26
dovecot	2.0.13	2011-05-11
dovecot	2.0.21	2012-06-11
dovecot	2.0.20	2012-04-09

mod_perl	1.31	2013-11-22
mod_perl	2.0.8	2013-11-22
mod_perl	2.0.7	2012-06-06
mod_perl	2.0.6	2012-04-25
mod_perl	2.0.5	2011-02-07
mod_perl	2.0.4	2008-04-17
mod_perl	2.0.3	2006-11-29
mod_perl	2.0.2	2005-10-21
mod_perl	2.0.1	2005-06-17
mod_perl	2.0.0	2005-05-20
mod_perl	1.99_09	2003-04-28
mod_perl	1.99_08	2003-01-11
mod_perl	1.99_03	2002-06-17
mod_perl	2.0.8	2013-04-18
mod_perl	1.99_02	2011-06-05
mod_perl	2.0.0-RC3	2005-01-06
mod_perl	1.99_05	2002-08-20
mod_perl	2.0.0-RC1	2004-12-12
mod_perl	1.0-current	2003-10-08
mod_perl	1.99_14	2004-05-21
mod_perl	2.0.0-RC5	2005-04-14
mod_perl	2.0.0-RC4	2005-01-22
mod_perl	1.29	2003-10-08
mod_perl	1.28	2003-07-02
mod_perl	1.30	2007-03-30
mod_perl	1.31	2009-05-12
mod_perl	1.27	2003-10-10
mod_perl	1.26	2001-08-02
mod_perl	2.0.0-RC6	2005-05-04
mod_perl	2.0-current	2003-11-11
mod_perl	1.99_16	2004-08-23
mod_perl	1.99_17	2004-10-22
mod_perl	2.0.0-RC2-XMas	2004-12-23
mod_perl	1.99_15	2004-08-20
mod_perl	1.99_12	2003-12-22
mod_perl	1.99_13	2004-03-09
mod_perl	1.99_10	2003-09-29
mod_perl	1.99_11	2003-11-11
